nodeID,nodeUserID,nodeTime,actionType,videoID,platform
FI1kr8hOpV7noYfc4wXN4w,xC68ra9iISnzlweY0ZkhTA,2019-02-08 02:18:16,tweet,GgJjvkyJegc,twitter
2FBvKryXtDTWtBP69shoRA,-qvRpWkOl24ZKQugQg6Zig,2018-04-12 22:21:28,tweet,9YFVxWgJKQQ,twitter
WA3QJ8Dmu5m_WPbPlBKrnQ,-qvRpWkOl24ZKQugQg6Zig,2018-04-09 20:15:48,reply,DPgOnD0n9uw,twitter
89ZkeBqPbAAIlknKkMiQug,-rvQn-B86tRYcvmPEFOuBw,2018-04-14 00:54:29,reply,wV75b-j2vIQ,twitter
Epp5dJaLUqulEBPCD2IOYw,-qvRpWkOl24ZKQugQg6Zig,2019-02-17 18:09:16,tweet,CCmN6X_7kn0,twitter
GaJ8uVfowAv70-h6kgl9uw,3JXP9IRiph6IE2WsHEYi6g,2018-12-20 03:16:52,tweet,CCmN6X_7kn0,twitter
gDtp_AJ_sMe_f1lPMeA5sg,-qvRpWkOl24ZKQugQg6Zig,2018-06-08 09:36:07,tweet,tvVaG10AEI0,twitter
MfXcxVke1aVo-cma65IjDw,Y2xVmPo9lG6Wn3Yzi383BQ,2018-12-21 03:33:05,reply,1E8lsdYL6C0,twitter
l53oxiXiBbeiA2hye01m8A,a0fYqjn3qCvgH6MYNqZRew,2018-08-31 00:14:39,tweet,CCmN6X_7kn0,twitter
HAX2CFKsBgPTjczhgDskYA,Y2xVmPo9lG6Wn3Yzi383BQ,2018-04-27 20:05:12,reply,5k6hSS6xBTw,twitter
pAFTxh88a6zXJVOy349rvA,Y2xVmPo9lG6Wn3Yzi383BQ,2018-04-10 22:43:26,reply,0ZzE6JLChEQ,twitter
bfAd8dTuf7Pkr1PLiqV-Dw,Y2xVmPo9lG6Wn3Yzi383BQ,2018-04-15 07:29:10,reply,kgVzykMyVGk,twitter
_fneFUbLzdQcTmpYbw0OQw,ueH9l-fyQ9ziBIKZOrWcfw,2018-07-29 10:45:41,quote,uHfUiw1d1tg,twitter
uZMsXksQBBpSvJXWTT0YXg,37eUeqWZh5-wcuvkHem53Q,2018-12-12 01:03:38,reply,7edMjIwLg14,twitter
A2CQ3---AQeVspRvVDmfUQ,-a561EWXsA39sF9NvICQGQ,2019-02-06 23:41:45,tweet,3vNwe7yKbwo,twitter
eH9FzccZNC7blJ25WVrAOg,JhkcNtFJHJrkjtp1Bo-ABw,2018-04-20 21:57:56,reply,thxkhGqTdPg,twitter
hq50s4lM_ceUHnMqZG1Z-Q,11hbfJk2jAccQyHVYAAr6Q,2018-07-22 16:48:52,tweet,aIlVHV9hmOM,twitter
JDAy09_Rpquf1kBP4KRgBg,eZXq6EG_uOdp_ZgeURl3HQ,2018-04-09 22:06:08,quote,OBkn78q_t_Q,twitter
lxbo1ELM77bb6y1W7bojgg,ZrPwXyPHmpT0r2s-8jknGQ,2018-06-15 04:11:58,tweet,b8bIupYSZeU,twitter
gbeCdXWqWx3IFKtddQX5xw,xtge0HvJ0o9aAicDjHQkGQ,2018-07-22 23:29:48,tweet,tvVaG10AEI0,twitter
aZ2Y0wA8XhbVb-skQzyZjA,CtfXc2TAu6YR-bzMfMiVvQ,2018-08-20 07:45:46,reply,p3wJjK4Kxmo,twitter
f8h3IH1L9RptKzZiEE9euA,CtfXc2TAu6YR-bzMfMiVvQ,2018-12-30 04:11:31,reply,5k6hSS6xBTw,twitter
p4k7WG36dLiGwz7boewhJQ,ueH9l-fyQ9ziBIKZOrWcfw,2019-01-06 14:21:33,reply,Qan6JmHv474,twitter
RAqhMyg2zRP5kyPkM50C1Q,qlYJooKqtBx-zkLF2PId8Q,2018-09-14 21:58:34,tweet,DPgOnD0n9uw,twitter
xwzbj3qEAWl85U-AG-Yjpw,IuWVENLkesP5Cq__eHLc4Q,2018-04-10 21:32:56,reply,wV75b-j2vIQ,twitter
5BwrpSD33JJDuCBfCDdFqg,QoC7fy3fkZ2wRWvap5RaEQ,2018-07-22 14:22:41,tweet,tvVaG10AEI0,twitter
0iV50Dk1-EipxxqKHYco0A,aklLrDQMnaF7Zur078uzBQ,2018-05-06 22:15:31,reply,CCmN6X_7kn0,twitter
8oRM17IcGK1uWceF1zdJ0g,9f1_7rESyR7CqKOw4yRtnQ,2019-04-11 12:37:25,reply,0EXtHoOi7_4,twitter
nTd_xhZ2Kw5FOb8vEJNerQ,3skSsM39xEFtB-6FXbU4DQ,2018-04-20 07:39:11,reply,CCmN6X_7kn0,twitter
djqxXVD52DPkMUgeF8Bu5g,REBsMUhmRHLfBGbWb9K9Eg,2018-04-13 06:02:25,tweet,ijcA3LCKCl0,twitter
r0m9bgXwoNdd9l03d3hF-A,REBsMUhmRHLfBGbWb9K9Eg,2018-07-22 23:50:53,tweet,N2JgopKUr7I,twitter
MKXFIb5zDOUBYbX7ljVscg,8XWhzOFi8LZjYxAT8yrf3w,2018-12-27 07:55:13,tweet,8aAaReVn2I4,twitter
jpVVNAi30_LNI6fG9lwkgg,3skSsM39xEFtB-6FXbU4DQ,2019-03-13 22:39:54,reply,3vNwe7yKbwo,twitter
mCSnzRVqCsx5KkUqboOdyw,W8e6eS5ebUG3Cwr5rm1dQQ,2019-02-07 19:09:53,tweet,WUbNHtRCo1w,twitter
izhjBSKTABX0pp-PVh8eEQ,3skSsM39xEFtB-6FXbU4DQ,2018-04-15 15:25:20,reply,4oQTWn1JfeA,twitter
7UzG27lyjkdim1Fs7B6hEA,3skSsM39xEFtB-6FXbU4DQ,2018-05-23 14:01:15,tweet,6Wj6BPlcW8c,twitter
x1tY-FHnkYoVF79hV6SFcA,3skSsM39xEFtB-6FXbU4DQ,2019-01-27 16:37:20,reply,R6ihyRoj4UI,twitter
q4ZA3fEKnQk3SeEEJJoaUw,BWz9g3a1XXILwtKqnIUg3Q,2018-04-10 23:32:49,reply,DPgOnD0n9uw,twitter
DwPxQpBhCcH7FOrdaJdbPg,VkQgAR6uhsZrMM1l2nWgUQ,2018-04-11 19:09:04,tweet,dUtNmcVBSs0,twitter
PgavYZvbo-BHVt6jlCeCHw,9kJkrPem8a3oN_j97DSqCA,2018-04-09 06:29:52,reply,CCmN6X_7kn0,twitter
UcW391SWnKw9EwVuSf8y1A,9kJkrPem8a3oN_j97DSqCA,2018-07-23 21:17:45,reply,ZR6DnYay5J8,twitter
XH136NOaAVCMj7obakq0KQ,BdhMr10Gs5rZZMNu7p5zFg,2019-02-21 10:47:24,tweet,CCmN6X_7kn0,twitter
TUOZ1zaqbaseeccpWGGJLQ,OuDPe8FwHO_3DjObp785tg,2018-11-22 01:19:41,tweet,aIlVHV9hmOM,twitter
Jgq8dvmevnsT4a-dEHmSog,dvvmWdHt4-de2QEgE3uGuQ,2018-07-24 16:48:42,tweet,p3wJjK4Kxmo,twitter
NgVsWillgpHKj8s0NMBLGQ,BWz9g3a1XXILwtKqnIUg3Q,2018-05-25 14:10:50,reply,wV75b-j2vIQ,twitter
RctIA0MxSuOblsP3dvNOfw,BWz9g3a1XXILwtKqnIUg3Q,2019-03-09 02:07:52,reply,CCmN6X_7kn0,twitter
FkFqxcKavmesScrBLtsrtg,Yzuhh3YSAhwoO9kDMQhFOQ,2018-12-27 02:21:54,reply,CCmN6X_7kn0,twitter
W11OsW9vxWtz4b2Yg4585w,Yzuhh3YSAhwoO9kDMQhFOQ,2018-07-25 17:22:18,reply,O31d9cRuKtE,twitter
Ix4Ncxm1lxUeCtxhLhP0Pw,E9EIy9r9dg1dXxIj-ci50A,2018-05-06 08:50:53,tweet,thxkhGqTdPg,twitter
ToYNiKZnhB963Jq2mbbKEg,ueH9l-fyQ9ziBIKZOrWcfw,2018-11-26 19:51:11,reply,4oQTWn1JfeA,twitter
c37pc_2jiMDAY3oBy2IOkA,TlTboxXYIfVB1XvksH5zBw,2018-09-17 18:53:09,tweet,DCu8mNC1JyE,twitter
Fs4B31hN6Pu4A1Ya3NQDbw,tj_FD0ZkbJDJ7HSgABs_GQ,2018-06-24 04:55:58,tweet,0SdJhPwtKq8,twitter
i2JG6cbF57zMJqwmyuRAyg,-rvQn-B86tRYcvmPEFOuBw,2018-07-27 01:25:18,reply,rz2wo9irW6k,twitter
zgcz4e0tV7DEoFPEg4gaEg,JUboYlkaGnrohuS7z52OsQ,2019-02-16 15:46:53,reply,CCmN6X_7kn0,twitter
RZnjrWXwVhcvj5vCgKCjbQ,cEeejcUME0CL6iZu8klbpA,2018-05-15 15:32:41,reply,BBLSqpP11O8,twitter
BdCqoCqAE3xs6t2qJ-Mygg,7p5tWWLspoCDptxIvrA8Hw,2018-04-17 08:41:22,tweet,6h0VDhENotI,twitter
jIQWsK31KPfQYpnag0Zk5w,wH3SRu2askFlMy67_U_Ctw,2019-03-05 05:50:36,reply,3vNwe7yKbwo,twitter
WF1XxvGIkU0fW9D2QHQGYQ,T8rtYLIvbZzho3OZu0WfnA,2019-04-18 03:25:04,reply,DPgOnD0n9uw,twitter
y1pSTeQLBbWY_6VNooRhcQ,9GrUuLX1Xak3mMIoLz1j3g,2019-02-09 05:02:09,reply,NQL3rX6xWRg,twitter
MBpbY5VBYwurea5snY5W2Q,iEFz1998ANieUfzfkawDRA,2018-04-13 23:47:50,reply,3HCFol7g-FU,twitter
BZp6SaITuwpSRt-3GQMjVw,50kPbYcF6EZpKkEklJGfuQ,2019-03-14 09:05:04,quote,3vNwe7yKbwo,twitter
upmu6L1ZGYvuGxn9SS1j8g,wtGPpSbgjuvd2kbwZdHRPg,2018-04-08 21:49:04,reply,uHfUiw1d1tg,twitter
yWmh7BsTnSe4kvHIyLFF2Q,wtGPpSbgjuvd2kbwZdHRPg,2018-07-22 19:36:35,reply,DPgOnD0n9uw,twitter
HOaTllWPNM0fLltESA3vHA,wtGPpSbgjuvd2kbwZdHRPg,2019-01-09 14:40:51,reply,DPgOnD0n9uw,twitter
HOaTllWPNM0fLltESA3vHA,wtGPpSbgjuvd2kbwZdHRPg,2018-07-22 23:26:41,reply,RrH40nCcjwE,twitter
HOaTllWPNM0fLltESA3vHA,wtGPpSbgjuvd2kbwZdHRPg,2018-08-13 02:32:01,reply,CCmN6X_7kn0,twitter
yvWo-bhPMiz13JJsIIlaPg,8gxs8OcbXfoDMb5_xKheMw,2019-01-13 21:05:55,tweet,p3wJjK4Kxmo,twitter
kayNxSm3ojcVq0ZAlUnV5Q,wtGPpSbgjuvd2kbwZdHRPg,2018-04-23 11:14:45,reply,6Wj6BPlcW8c,twitter
KQkFnu2I6oHw59CTRgQZaQ,8gxs8OcbXfoDMb5_xKheMw,2019-02-07 19:14:45,tweet,J5ivyaEm7Oo,twitter
vrAQZUpjOYLisfH5OO272A,4vSe4vcmpY1a_wU8PFg5ew,2018-04-15 06:45:09,tweet,k_bObdZhqyE,twitter
XVrZ3tZ9BSgjtXo-RJOrqg,4y0tQ7D5RzfdgGVn0pHNLQ,2019-02-15 13:26:44,tweet,7-SxPcJecKQ,twitter
iaDIJuOCgKwfAWlxz4ZRXw,vmKae4JTboezJl1zuisLsA,2018-04-15 06:50:11,reply,ytpt4sgoxYI,twitter
DFPzol3BVB3TsgLuk0TpVw,62PUMcIJycyoMNu8brJrlw,2018-04-14 11:05:09,reply,aIlVHV9hmOM,twitter
DFPzol3BVB3TsgLuk0TpVw,62PUMcIJycyoMNu8brJrlw,2018-04-19 14:48:49,reply,DPgOnD0n9uw,twitter
DFPzol3BVB3TsgLuk0TpVw,62PUMcIJycyoMNu8brJrlw,2018-11-01 06:58:43,reply,thxkhGqTdPg,twitter
WdZKsoEGbb8uAWMht-FoaA,UPboYxRDNzt9_mqGTppNfA,2018-04-16 01:04:35,tweet,2GYNmLYlzKs,twitter
O3z5hij-y2BOet0we_TgfA,au4Qy8oulxGdQa30VOFfcw,2018-07-31 23:16:42,tweet,yI2s9Ow2snE,twitter
IbQG1v8uU75i8nEOp5OIPA,au4Qy8oulxGdQa30VOFfcw,2018-07-23 11:07:28,tweet,8aAaReVn2I4,twitter
zs3TA1z8ULrdw6HmbA-xVg,Pq7H67XwJ7AG_tYF-UcYGw,2018-04-16 15:27:10,reply,amtWcEq1XHQ,twitter
x_OhSPFRv7VJY2Vq9aOooA,-kIxs7tPvdgentPWJbrF-Q,2019-01-25 03:59:51,reply,yI2s9Ow2snE,twitter
alzU4lkUsyTrE9-hFvtd9w,tXgqbBou8m-nP5sFLi5UvQ,2018-10-17 17:42:36,tweet,CCmN6X_7kn0,twitter
meF9cNfwYJl6Od5rZLFJfw,IrhHfS0QU9GHX02Nk6whKw,2019-03-25 17:56:36,tweet,3vNwe7yKbwo,twitter
DUmadAw_8vUh0BrhxJHe7Q,IrhHfS0QU9GHX02Nk6whKw,2018-04-18 23:24:12,tweet,lC7ZxdFzdzQ,twitter
A5WcUdtwiPBe3c1NZl1JMw,FhOVq0q8E7yte0moPvVWxA,2018-12-27 02:36:37,tweet,CCmN6X_7kn0,twitter
GDJwrOHdSi-St8GOLUYUlw,qQRGEnC0LtVXMwlSs0XINQ,2018-04-14 21:06:02,reply,0EXtHoOi7_4,twitter
e2fnCRsvbhNZTANiCWeUXQ,9GrUuLX1Xak3mMIoLz1j3g,2018-04-16 22:41:57,reply,CCmN6X_7kn0,twitter
OGZA7gTFlHN1FrbMBDyG6Q,tIm1kdkWLgh7-CwmdYqEyQ,2018-04-23 08:31:49,tweet,5k6hSS6xBTw,twitter
LFh4anX1WcwQPLh4FlZzLA,JnwwQtzJ4vnZe8HzHSwwfw,2018-05-30 20:05:28,reply,yI2s9Ow2snE,twitter
uXj4N_KD-AXOYl4ZSxhnNA,XfRTBwbhAxcRoxeHB4K1Qw,2018-10-23 08:40:22,tweet,p3dYi8GV3Ts,twitter
1WfTaUE2zHvEY81uKvX0YA,qNX7LSqrP8USWR93F83jlA,2018-09-09 13:12:55,reply,CCmN6X_7kn0,twitter
zrjasDC8xeIIIGXxi9wESA,ZFbXnkHUujx4vTsQ7NcABQ,2018-06-04 06:34:15,reply,jZEC6xfBcPM,twitter
AWacIC0m9dBAoh8-YPSLaA,ZFbXnkHUujx4vTsQ7NcABQ,2018-12-20 06:34:44,reply,65iSdP1NGD4,twitter
8XQNV2x4tR_j_v4pQwD5vg,e3qUb9_LSSh8wy0Oa62tnA,2019-02-22 12:03:03,tweet,DPgOnD0n9uw,twitter
m1mZwds6CZ_5bxn_UkLaBQ,REBsMUhmRHLfBGbWb9K9Eg,2019-01-06 02:14:21,tweet,X27B0yuazGo,twitter
L38yf7Y87RLNkk5utG7gLA,tJL7YY2D1daAyFp2xnfSjA,2019-03-30 20:27:33,tweet,zZVidH9NAuQ,twitter
jwemFt0E5tPsL-Ki6qszxg,ZFbXnkHUujx4vTsQ7NcABQ,2018-07-03 09:55:22,reply,DnnGFgeSoOY,twitter
b70v4x_tCeyS3YPpHEW8GQ,ZFbXnkHUujx4vTsQ7NcABQ,2018-12-20 04:27:00,reply,uHfUiw1d1tg,twitter
7EXtTEjX8X-xoxXWuM1HBg,REBsMUhmRHLfBGbWb9K9Eg,2018-08-15 20:47:45,tweet,DPgOnD0n9uw,twitter
Ld8_4V6ObomnwBY2YSbsMg,JTNo3--vXvkDA-pR9b-Khw,2018-12-26 15:38:22,reply,b8bIupYSZeU,twitter
-2_x_euH_AD613-f0hoteQ,M0yod8msqlSzbtjgy6kkRQ,2018-05-05 08:28:14,reply,3vNwe7yKbwo,twitter
NRJin50TMNoT8tyPHHQOZg,ZqvqnYAG2LUwCh2SVyUjaA,2018-04-19 18:10:04,tweet,N2JgopKUr7I,twitter
fftYTwrEqaEPqGgC4nH7YA,4QuN2lwOMyUMeddq6eNMeA,2019-04-28 13:22:02,tweet,Jq4LEIO740A,twitter
_lpSE0JdpMqBFCsfqvdAqw,GhV3kxo56DPBfdlo2DMt1g,2018-07-20 12:22:25,reply,DPgOnD0n9uw,twitter
AiP3J2lndH5v_EcQIa80BA,aQYt7BY9xW-Pxfajb6bSlQ,2018-07-31 10:50:06,tweet,TkiU88zeFC4,twitter
mkb6RDM8avxpicEaT7u__w,4QuN2lwOMyUMeddq6eNMeA,2018-07-23 14:06:17,tweet,LaHBKCUOS3I,twitter
iUjITLughoXEs5_b93j4fQ,4QuN2lwOMyUMeddq6eNMeA,2018-04-16 06:19:03,tweet,cKylUtWMLGM,twitter
QUcOixY8MozyvtNE-YbhJg,eOChaPv6tlJ1S5Aam-x_jw,2018-04-13 21:35:20,tweet,CCmN6X_7kn0,twitter
Mtn_gzAlIfWEVPYwFw95Dg,REBsMUhmRHLfBGbWb9K9Eg,2019-02-17 22:31:25,reply,EZ3qKG9gnuI,twitter
SIHOpTYLBqP6--K8TXgd7w,gXFFPNhFzcloP2NkGuQBLw,2018-04-16 02:25:30,reply,3vNwe7yKbwo,twitter
Iapn5_wR_gnZHIuCF7ZAGg,_5Qm6qXNEBMI92pBPiYOkQ,2018-04-12 13:28:02,reply,oY4e1wyu7rw,twitter
X1e8RgxFFfJKt-p7WRrAMw,_5Qm6qXNEBMI92pBPiYOkQ,2019-01-22 05:21:15,reply,CCmN6X_7kn0,twitter
j7tCQCg498m03E_hsk_BKQ,STYUUjygVq1kc2TqW94UgA,2018-06-17 04:17:15,reply,Ca-_YRiRsBk,twitter
XULjExR98toQMnWkGOtk3Q,qi-a7wo6XHJNsRW9S-Ixbg,2018-04-09 19:48:10,tweet,CCmN6X_7kn0,twitter
LgFrwhEBbLo2D-ZnOX6yZQ,8XWhzOFi8LZjYxAT8yrf3w,2019-02-16 20:35:09,tweet,WPGG3P14WWk,twitter
I3H-p20HCy43ATG9h8nkQw,hpRL7Ou4RBP91kaNkXZm0g,2018-12-30 19:41:42,tweet,CCmN6X_7kn0,twitter
vy4GlTWU3lFZ2VfQTH4Y9g,kXoj4pgeJJRBlkOSCeithQ,2018-05-05 05:05:39,reply,DPgOnD0n9uw,twitter
YxbFS2R5oN75e2h2ahUJlw,l8tnG9oKGXDYuaJBY2YruQ,2018-04-16 06:56:26,reply,Qopv2eq0mNc,twitter
sK0xU6MVWPun8BIXFL3f7g,l8tnG9oKGXDYuaJBY2YruQ,2018-07-23 13:35:44,reply,3HCFol7g-FU,twitter
OY3sKMPtNzoF53n6Fz2iiA,l8tnG9oKGXDYuaJBY2YruQ,2019-01-25 01:41:15,reply,mBxgZot3U74,twitter
NSkBhJt5pf9_kKuT6dTcbg,l8tnG9oKGXDYuaJBY2YruQ,2018-04-27 05:17:36,reply,0EXtHoOi7_4,twitter
y8IMqZDKIaagwqYuPtBdTA,l8tnG9oKGXDYuaJBY2YruQ,2018-11-27 15:23:53,reply,3vNwe7yKbwo,twitter
M2TQu-STJM7oGxzP9jXF4Q,l8tnG9oKGXDYuaJBY2YruQ,2018-04-26 21:17:41,reply,lC7ZxdFzdzQ,twitter
ColcsaTsuv8JQu1At50b5Q,vCb4JCxsn9opz2vdExCjmA,2018-04-12 14:20:42,tweet,CCmN6X_7kn0,twitter
wC9ARBXZtBnbspDPSPKysg,7CwKCDy7JwZs-QWzxpFppA,2019-02-17 18:17:02,tweet,MIn6GjsHlIE,twitter
EI13sNiJcCqoAZgEmePm_g,vs7b314r8uTA6Usg_13ylQ,2018-04-15 12:12:05,reply,X27B0yuazGo,twitter
9FVCJLgPM5e3_tDd34S7Kw,vs7b314r8uTA6Usg_13ylQ,2018-09-08 18:05:03,reply,4oQTWn1JfeA,twitter
BIgJDxKDNt7LJZLc_ShnHA,vs7b314r8uTA6Usg_13ylQ,2018-05-10 14:04:19,reply,_VbV9qVpDaU,twitter
vsmjLC31kF_nj6aStJODGQ,vs7b314r8uTA6Usg_13ylQ,2018-07-30 20:44:55,reply,ytpt4sgoxYI,twitter
x0YHvMaB3tS9uVRZ7Hrb4g,vs7b314r8uTA6Usg_13ylQ,2019-04-28 13:21:28,reply,CCmN6X_7kn0,twitter
_XpX5APaGGePZ-GIZADwcQ,Yd07_Hs7tCtF-XW4Dn_3sw,2018-04-15 16:44:07,tweet,ZUS-7W4Gsbs,twitter
Ui6pLzigE_ges-Q7p4xTaA,F9YITIEl7ScKMjlpDR82zA,2019-02-08 12:41:03,tweet,Mc3CYYRwY-k,twitter
OdMnUPGj6dbMJbnhBIumpw,F9YITIEl7ScKMjlpDR82zA,2018-11-28 15:35:12,reply,Ey-Na7wNCNI,twitter
ZZliDfyugwAN92C_-jXsLw,F9YITIEl7ScKMjlpDR82zA,2019-02-21 08:11:50,reply,OA0wvsJ_68A,twitter
P-ZLgIHRjt8f3jWRpXoL2w,F9YITIEl7ScKMjlpDR82zA,2019-01-07 20:24:42,reply,N2JgopKUr7I,twitter
LLZIt_1ncrXWTZqkld_DAg,Tx0bQLLA4QdzKeqhMdFeaA,2018-09-13 08:52:04,reply,W5DWPs6AY6U,twitter
yYaqZhcDEJ9H3lviEYXuRg,4YjYR_88V_cITa68ytozgg,2018-04-21 13:16:40,tweet,thxkhGqTdPg,twitter
CVGJ4xZgOymcoQR4BEfUsA,4YjYR_88V_cITa68ytozgg,2019-01-14 05:26:34,tweet,CCmN6X_7kn0,twitter
yyuPx0kx8IV5cZr3wjOdVw,pPN6bZOPhrdnlSA3RIhG-g,2018-05-05 00:26:26,tweet,3vNwe7yKbwo,twitter
RB_TvMeVxeiCR6yGQgaZpw,2XfURIN8Iblfmpe8jbpEvA,2018-04-17 01:38:48,tweet,OBkn78q_t_Q,twitter
xdsZ5OGnoAAzCW_GnyNNsA,N-Mo8cK5R-UFZcju3fOAkQ,2018-09-12 21:10:04,tweet,ZWxQHPwoNMk,twitter
ok3GIOBAekhGHsraR6atZw,_tbhDtbvLoCSGkbpqmSvSA,2019-02-11 18:36:47,tweet,yaZRZo9FGQI,twitter
lY-YrTSsWsv60cuBkJwStA,XwkMcbiAp0gBJsnKOpPClw,2019-01-29 21:34:13,tweet,CCmN6X_7kn0,twitter
rIhwYhR_dILznptsvTPNvg,oY6BaWTZ77JwdXqL0pdBfg,2019-01-16 21:14:08,tweet,0EXtHoOi7_4,twitter
5Hvhi5c-fCa82AR3iTMsBA,F9YITIEl7ScKMjlpDR82zA,2019-02-19 05:09:35,reply,jZEC6xfBcPM,twitter
qA6aEUGdgp9nYKfifwbW3w,s_XWnLLvbIx2q1ih99VtZw,2018-04-13 13:36:03,tweet,b8bIupYSZeU,twitter
n-Xaq_VwYnP3RUt9aY4yEA,6aMmWLjyd53IqFRuwKRkiQ,2018-05-18 15:19:33,tweet,OBkn78q_t_Q,twitter
avHT_S8j2CcRKum5rpb2qg,Xejru-_f2mibX71jTWEl5A,2018-07-23 00:00:48,reply,thxkhGqTdPg,twitter
ynmUJAk_RNDYv6chRbrgxQ,6ty5aGYMHD83PZlsrHJOKA,2018-04-14 05:13:46,tweet,tWvMg0xs_dE,twitter
0OJlbqFiunNhP3nHb7O73g,6ty5aGYMHD83PZlsrHJOKA,2018-12-23 01:54:46,tweet,ooi1KktDVcU,twitter
MjDEx7qMUMCn7ZDhRdoVYQ,1YG1RXUAZpFeDb9Wx1fNVg,2018-07-26 14:51:50,tweet,NupaxXozSCE,twitter
tyO3vdHjb638NdmsmAJFkQ,J1_pQEtA_l59G_-Ng1TPyQ,2018-12-12 15:43:43,tweet,3qqZPRFfGwg,twitter
rupaWOJZlF7Fk4dHC4KNew,ZFbXnkHUujx4vTsQ7NcABQ,2019-03-01 22:49:13,reply,DPgOnD0n9uw,twitter
ILFcx4uFpn02SQKyAdFm4g,kWYc2neDwiWJTcMahMmlCQ,2019-03-03 22:10:20,tweet,BbxB9TdtxBY,twitter
HlUj5Mq9knU13b1CiKO_dQ,qmr4inmDgbZzROFGB372vA,2018-04-16 21:08:26,tweet,tvVaG10AEI0,twitter
Tts_84K_D_rOqnhWERmq8Q,Eok3UpA0S6OFgmA1oZeSxQ,2018-08-04 22:52:28,tweet,DPgOnD0n9uw,twitter
ZajgpxndZUHNUf21-0JFFw,-4IkFGUzUnhhLnqAm892rw,2018-08-09 17:49:22,tweet,NQL3rX6xWRg,twitter
jFPh-87rIg2xPLUlkaTSCQ,v9wKa-CKZ8aIJORHYhQoNw,2019-02-25 15:37:03,reply,VvzfvycIjg4,twitter
5GASGfgq_c3YXYJaIzQT0w,VpPwf823WVAhELzgtS_7aQ,2018-04-17 15:04:18,tweet,p3wJjK4Kxmo,twitter
dkPOyNHB6gpUpgQfQiR3LA,EsgJLXyvyrph6am-9I7r8A,2019-03-04 00:31:08,reply,OfoHWGPSX1Q,twitter
3q9-dscUEHyVfX5ZBRCJNg,hxyI_Cit_4xWnuY-QfDrsw,2019-02-11 18:40:59,reply,CCmN6X_7kn0,twitter
U-5sYeayZRsbjvujghN9xA,MC9i1w9VIrHIFRK5utT3ng,2018-07-23 12:35:23,reply,PGXAGlo2IpA,twitter
0xvl6yfENv8RQni71_ecgQ,_z5rfKtsBDtXzEA6Hj-j_A,2019-01-31 07:02:18,tweet,3vNwe7yKbwo,twitter
SL-uWisxxsFcrUWbV2Rr5Q,nMCOJSrgPriDic2i2VqZQg,2018-07-26 15:19:03,tweet,3vNwe7yKbwo,twitter
WVvkvIZ0Xbae9g0Ap_ftOQ,hxyI_Cit_4xWnuY-QfDrsw,2019-02-18 22:58:12,reply,yFuJlqKIITw,twitter
AUTCbRZ-WgRlmrOU0TzjaA,y5djsCaPCXnD-1XHfxtiXg,2018-05-24 11:10:56,tweet,0EXtHoOi7_4,twitter
rUjAOEuOgrf3zXuU-BBKUQ,WQm_CY1Q0WEQZslu9pE7Hw,2018-04-20 13:10:38,reply,BUZxTm6xEi4,twitter
iodNHHgfbzod864kNyGYwA,eOChaPv6tlJ1S5Aam-x_jw,2018-09-09 23:45:35,reply,CCmN6X_7kn0,twitter
n9Tm6nYrsDj_liEH6HisXA,EpgGaThqBuQA8kcp4KsOFw,2018-07-31 23:03:29,reply,CCmN6X_7kn0,twitter
mKo3f16VWf7mqQ99jfyOtA,lW6bZYAx0shAqoYx-JDdAw,2018-08-14 06:59:07,tweet,HkHb0E3I80I,twitter
tb4A98NtNgW4x2MLMYunJw,oGk1bMsGzkgwypZMxIr4hA,2018-07-25 19:50:58,tweet,p3wJjK4Kxmo,twitter
imalF_QX7n68IWTnmG0LRA,oGk1bMsGzkgwypZMxIr4hA,2018-09-11 12:18:47,tweet,MfGUUJqa1YQ,twitter
yNdgj1dqFP9dNRKBMGy4fQ,w3YUsT_LoHlqQ7Qnetum9A,2018-04-25 00:21:17,tweet,Zz-FXN9UzLM,twitter
1XNyPI4R0J_S7qDhnn2yfw,Pq7H67XwJ7AG_tYF-UcYGw,2019-01-04 04:01:37,reply,CCmN6X_7kn0,twitter
7obs9Q3aSYUMOWhAIvoQKA,Pq7H67XwJ7AG_tYF-UcYGw,2018-04-16 21:06:59,reply,3vNwe7yKbwo,twitter
n6p_07hvhKSgYQaWjFBP9Q,vmKae4JTboezJl1zuisLsA,2018-04-16 12:02:06,quote,eJRhoL8g0PY,twitter
VXNR9d4tIZXab_B-r3gJpA,bt_7Yj7gCxXSG8YYM3gCsQ,2018-04-04 05:51:50,tweet,CCmN6X_7kn0,twitter
ijQ6mH5ykh1fHEHM7SGH5g,42zIQ_0xwXr_PR0ZCGLO9A,2018-08-06 16:14:29,tweet,XH11Co4_1kU,twitter
UzIunrZ2DHMMPh4RogjdSA,XfRTBwbhAxcRoxeHB4K1Qw,2018-04-15 10:39:42,tweet,AcbIwXDtSYw,twitter
bGgC-5KwGtHNd0fn5k9Qgg,oY6BaWTZ77JwdXqL0pdBfg,2019-04-11 13:14:38,tweet,CCmN6X_7kn0,twitter
6M_57uTlQl6_Jm1-au6pZA,9Eri8gqvnyFXOgOmBFY2gQ,2018-05-04 01:26:15,tweet,DPgOnD0n9uw,twitter
x8nCEUrVkQ5-IB4J0AEFuA,Xejru-_f2mibX71jTWEl5A,2018-09-18 14:13:03,reply,DPgOnD0n9uw,twitter
